"id","gender","birthday","age","abonoment_type","visit_per_week","attend_group_lesson","avg_time_check_in","avg_time_check_out","avg_time_in_gym","drink_abo","personal_training","uses_sauna","name_personal_trainer","lesson","drink","day_of_week"
721,"Male","1994-07-29 00:00:00","30.0","Premium","2.0","","08:38:00","10:58:00","140.0",1,1,"","Chantal","","coconut_pineapple","Sat"
721,"Male","1994-07-29 00:00:00","30.0","Premium","2.0","","08:38:00","10:58:00","140.0",1,1,"","Chantal","","","Wed"
722,"Male","2005-06-12 00:00:00","19.0","Standard","1.0","","11:29:00","14:26:00","177.0",1,1,"","Jeffrey","","orange","Sun"
722,"Male","2005-06-12 00:00:00","19.0","Standard","1.0","","11:29:00","14:26:00","177.0",1,1,"","Jeffrey","","coconut_pineapple",""
723,"Male","1997-09-03 00:00:00","27.0","Premium","1.0",1,"18:22:00","21:20:00","178.0",1,"",1,"","BodyPump","berry_boost","Mon"
723,"Male","1997-09-03 00:00:00","27.0","Premium","1.0",1,"18:22:00","21:20:00","178.0",1,"",1,"","","lemon",""
724,"Male","1977-07-15 00:00:00","47.0","Premium","2.0",1,"19:06:00","19:43:00","37.0","",1,1,"Chantal","HIT","","Mon"
724,"Male","1977-07-15 00:00:00","47.0","Premium","2.0",1,"19:06:00","19:43:00","37.0","",1,1,"Chantal","Pilates","","Tue"
725,"Female","1982-10-12 00:00:00","42.0","Premium","2.0","","19:18:00","21:39:00","141.0","",1,1,"Hanna","","","Thu"
725,"Female","1982-10-12 00:00:00","42.0","Premium","2.0","","19:18:00","21:39:00","141.0","",1,1,"Hanna","","","Tue"
726,"Male","1990-06-17 00:00:00","34.0","Premium","3.0","","10:54:00","11:32:00","38.0","","","","","","","Mon"
726,"Male","1990-06-17 00:00:00","34.0","Premium","3.0","","10:54:00","11:32:00","38.0","","","","","","","Sun"
726,"Male","1990-06-17 00:00:00","34.0","Premium","3.0","","10:54:00","11:32:00","38.0","","","","","","","Tue"
727,"Male","1985-06-06 00:00:00","39.0","Premium","4.0",1,"11:51:00","12:22:00","31.0","","",1,"","Running","","Fri"
727,"Male","1985-06-06 00:00:00","39.0","Premium","4.0",1,"11:51:00","12:22:00","31.0","","",1,"","Yoga","","Sat"
727,"Male","1985-06-06 00:00:00","39.0","Premium","4.0",1,"11:51:00","12:22:00","31.0","","",1,"","Zumba","","Sun"
727,"Male","1985-06-06 00:00:00","39.0","Premium","4.0",1,"11:51:00","12:22:00","31.0","","",1,"","","","Wed"
728,"Female","2001-03-17 00:00:00","23.0","Premium","5.0",1,"20:57:00","23:35:00","158.0","","",1,"","Zumba","","Mon"
728,"Female","2001-03-17 00:00:00","23.0","Premium","5.0",1,"20:57:00","23:35:00","158.0","","",1,"","BodyPump","","Sun"
728,"Female","2001-03-17 00:00:00","23.0","Premium","5.0",1,"20:57:00","23:35:00","158.0","","",1,"","","","Thu"
728,"Female","2001-03-17 00:00:00","23.0","Premium","5.0",1,"20:57:00","23:35:00","158.0","","",1,"","","","Tue"
728,"Female","2001-03-17 00:00:00","23.0","Premium","5.0",1,"20:57:00","23:35:00","158.0","","",1,"","","","Wed"
729,"Male","1983-11-01 00:00:00","40.0","Standard","3.0","","19:38:00","21:10:00","92.0",1,1,1,"Chantal","","black_currant","Mon"
729,"Male","1983-11-01 00:00:00","40.0","Standard","3.0","","19:38:00","21:10:00","92.0",1,1,1,"Chantal","","","Thu"
729,"Male","1983-11-01 00:00:00","40.0","Standard","3.0","","19:38:00","21:10:00","92.0",1,1,1,"Chantal","","","Tue"
730,"Male","1985-07-10 00:00:00","39.0","Premium","5.0","","15:28:00","16:30:00","62.0","",1,1,"Chantal","","","Mon"
730,"Male","1985-07-10 00:00:00","39.0","Premium","5.0","","15:28:00","16:30:00","62.0","",1,1,"Chantal","","","Sun"
730,"Male","1985-07-10 00:00:00","39.0","Premium","5.0","","15:28:00","16:30:00","62.0","",1,1,"Chantal","","","Thu"
730,"Male","1985-07-10 00:00:00","39.0","Premium","5.0","","15:28:00","16:30:00","62.0","",1,1,"Chantal","","","Tue"
730,"Male","1985-07-10 00:00:00","39.0","Premium","5.0","","15:28:00","16:30:00","62.0","",1,1,"Chantal","","","Wed"
731,"Female","2008-05-24 00:00:00","16.0","Premium","2.0",1,"09:10:00","11:59:00","169.0",1,1,"","Hanna","XCore","passion_fruit","Fri"
731,"Female","2008-05-24 00:00:00","16.0","Premium","2.0",1,"09:10:00","11:59:00","169.0",1,1,"","Hanna","LesMiles","","Wed"
732,"Female","1991-06-20 00:00:00","33.0","Premium","4.0","","13:30:00","14:17:00","47.0",1,1,1,"Hanna","","orange","Fri"
732,"Female","1991-06-20 00:00:00","33.0","Premium","4.0","","13:30:00","14:17:00","47.0",1,1,1,"Hanna","","coconut_pineapple","Sat"
732,"Female","1991-06-20 00:00:00","33.0","Premium","4.0","","13:30:00","14:17:00","47.0",1,1,1,"Hanna","","","Thu"
732,"Female","1991-06-20 00:00:00","33.0","Premium","4.0","","13:30:00","14:17:00","47.0",1,1,1,"Hanna","","","Wed"
733,"Male","1977-01-24 00:00:00","47.0","Standard","1.0",1,"18:15:00","19:59:00","104.0",1,"",1,"","BodyPump","coconut_pineapple","Tue"
733,"Male","1977-01-24 00:00:00","47.0","Standard","1.0",1,"18:15:00","19:59:00","104.0",1,"",1,"","Running","",""
734,"Male","1999-12-08 00:00:00","24.0","Premium","3.0","","09:13:00","11:37:00","144.0","","","","","","","Mon"
734,"Male","1999-12-08 00:00:00","24.0","Premium","3.0","","09:13:00","11:37:00","144.0","","","","","","","Thu"
734,"Male","1999-12-08 00:00:00","24.0","Premium","3.0","","09:13:00","11:37:00","144.0","","","","","","","Wed"
735,"Female","1991-02-05 00:00:00","33.0","Standard","2.0",1,"09:24:00","12:24:00","180.0","",1,"","Jeffrey","HIT","","Fri"
735,"Female","1991-02-05 00:00:00","33.0","Standard","2.0",1,"09:24:00","12:24:00","180.0","",1,"","Jeffrey","","","Tue"
736,"Male","1982-12-16 00:00:00","41.0","Premium","2.0",1,"20:54:00","23:49:00","175.0","",1,1,"Chantal","Zumba","","Mon"
736,"Male","1982-12-16 00:00:00","41.0","Premium","2.0",1,"20:54:00","23:49:00","175.0","",1,1,"Chantal","BodyPump","","Thu"
736,"Male","1982-12-16 00:00:00","41.0","Premium","2.0",1,"20:54:00","23:49:00","175.0","",1,1,"Chantal","HIT","",""
737,"Male","1988-03-16 00:00:00","36.0","Premium","1.0","","08:43:00","10:21:00","98.0",1,"","","","","black_currant","Mon"
737,"Male","1988-03-16 00:00:00","36.0","Premium","1.0","","08:43:00","10:21:00","98.0",1,"","","","","berry_boost",""
738,"Female","1976-09-28 00:00:00","48.0","Standard","5.0",1,"11:21:00","13:42:00","141.0",1,1,1,"Jeffrey","Yoga","coconut_pineapple","Mon"
738,"Female","1976-09-28 00:00:00","48.0","Standard","5.0",1,"11:21:00","13:42:00","141.0",1,1,1,"Jeffrey","","","Sat"
738,"Female","1976-09-28 00:00:00","48.0","Standard","5.0",1,"11:21:00","13:42:00","141.0",1,1,1,"Jeffrey","","","Thu"
738,"Female","1976-09-28 00:00:00","48.0","Standard","5.0",1,"11:21:00","13:42:00","141.0",1,1,1,"Jeffrey","","","Tue"
738,"Female","1976-09-28 00:00:00","48.0","Standard","5.0",1,"11:21:00","13:42:00","141.0",1,1,1,"Jeffrey","","","Wed"
739,"Female","2003-11-09 00:00:00","20.0","Premium","3.0","","15:28:00","17:58:00","150.0",1,"",1,"","","orange","Fri"
739,"Female","2003-11-09 00:00:00","20.0","Premium","3.0","","15:28:00","17:58:00","150.0",1,"",1,"","","","Thu"
739,"Female","2003-11-09 00:00:00","20.0","Premium","3.0","","15:28:00","17:58:00","150.0",1,"",1,"","","","Wed"
740,"Female","2005-06-25 00:00:00","19.0","Premium","4.0","","11:16:00","12:38:00","82.0","","",1,"","","","Fri"
740,"Female","2005-06-25 00:00:00","19.0","Premium","4.0","","11:16:00","12:38:00","82.0","","",1,"","","","Sat"
740,"Female","2005-06-25 00:00:00","19.0","Premium","4.0","","11:16:00","12:38:00","82.0","","",1,"","","","Sun"
740,"Female","2005-06-25 00:00:00","19.0","Premium","4.0","","11:16:00","12:38:00","82.0","","",1,"","","","Thu"
741,"Male","2009-04-06 00:00:00","15.0","Standard","2.0",1,"20:07:00","21:39:00","92.0",1,"","","","Pilates","coconut_pineapple","Mon"
741,"Male","2009-04-06 00:00:00","15.0","Standard","2.0",1,"20:07:00","21:39:00","92.0",1,"","","","","orange","Sun"
742,"Male","1997-08-27 00:00:00","27.0","Standard","1.0","","18:02:00","19:46:00","104.0",1,"","","","","coconut_pineapple","Sun"
742,"Male","1997-08-27 00:00:00","27.0","Standard","1.0","","18:02:00","19:46:00","104.0",1,"","","","","black_currant",""
743,"Male","1992-12-08 00:00:00","31.0","Standard","2.0",1,"20:28:00","21:26:00","58.0","",1,"","Mike","LesMiles","","Sun"
743,"Male","1992-12-08 00:00:00","31.0","Standard","2.0",1,"20:28:00","21:26:00","58.0","",1,"","Mike","","","Thu"
744,"Male","2004-10-02 00:00:00","20.0","Premium","3.0",1,"10:42:00","13:13:00","151.0",1,1,"","Mike","Yoga","orange","Mon"
744,"Male","2004-10-02 00:00:00","20.0","Premium","3.0",1,"10:42:00","13:13:00","151.0",1,1,"","Mike","Pilates","","Thu"
744,"Male","2004-10-02 00:00:00","20.0","Premium","3.0",1,"10:42:00","13:13:00","151.0",1,1,"","Mike","","","Wed"
745,"Female","2011-05-01 00:00:00","13.0","Standard","3.0",1,"13:37:00","14:09:00","32.0",1,"","","","BodyBalance","passion_fruit","Fri"
745,"Female","2011-05-01 00:00:00","13.0","Standard","3.0",1,"13:37:00","14:09:00","32.0",1,"","","","LesMiles","","Sat"
745,"Female","2011-05-01 00:00:00","13.0","Standard","3.0",1,"13:37:00","14:09:00","32.0",1,"","","","Pilates","","Wed"
746,"Male","2007-08-01 00:00:00","17.0","Premium","2.0",1,"10:09:00","11:05:00","56.0","","",1,"","Pilates","","Sat"
746,"Male","2007-08-01 00:00:00","17.0","Premium","2.0",1,"10:09:00","11:05:00","56.0","","",1,"","BodyPump","","Tue"
747,"Male","1980-10-25 00:00:00","43.0","Standard","2.0","","13:10:00","14:25:00","75.0","",1,1,"Mike","","","Fri"
747,"Male","1980-10-25 00:00:00","43.0","Standard","2.0","","13:10:00","14:25:00","75.0","",1,1,"Mike","","","Wed"
748,"Male","1981-09-01 00:00:00","43.0","Premium","1.0","","19:43:00","20:24:00","41.0","",1,1,"Mike","","","Sat"
749,"Female","2012-07-21 00:00:00","12.0","Premium","2.0",1,"10:42:00","12:12:00","90.0","","","","","HIT","","Sun"
749,"Female","2012-07-21 00:00:00","12.0","Premium","2.0",1,"10:42:00","12:12:00","90.0","","","","","Kickboxen","","Thu"
749,"Female","2012-07-21 00:00:00","12.0","Premium","2.0",1,"10:42:00","12:12:00","90.0","","","","","BodyBalance","",""
750,"Female","1975-04-26 00:00:00","49.0","Standard","5.0",1,"10:28:00","11:19:00","51.0","","","","","BodyBalance","","Fri"
750,"Female","1975-04-26 00:00:00","49.0","Standard","5.0",1,"10:28:00","11:19:00","51.0","","","","","BodyPump","","Mon"
750,"Female","1975-04-26 00:00:00","49.0","Standard","5.0",1,"10:28:00","11:19:00","51.0","","","","","Running","","Sun"
750,"Female","1975-04-26 00:00:00","49.0","Standard","5.0",1,"10:28:00","11:19:00","51.0","","","","","","","Tue"
750,"Female","1975-04-26 00:00:00","49.0","Standard","5.0",1,"10:28:00","11:19:00","51.0","","","","","","","Wed"
751,"Female","1991-07-02 00:00:00","33.0","Standard","3.0",1,"13:11:00","15:56:00","165.0",1,"","","","Spinning","lemon","Fri"
751,"Female","1991-07-02 00:00:00","33.0","Standard","3.0",1,"13:11:00","15:56:00","165.0",1,"","","","Kickboxen","","Mon"
751,"Female","1991-07-02 00:00:00","33.0","Standard","3.0",1,"13:11:00","15:56:00","165.0",1,"","","","Zumba","","Wed"
752,"Female","1994-08-05 00:00:00","30.0","Standard","3.0","","08:05:00","09:06:00","61.0",1,1,"","Jeffrey","","coconut_pineapple","Fri"
752,"Female","1994-08-05 00:00:00","30.0","Standard","3.0","","08:05:00","09:06:00","61.0",1,1,"","Jeffrey","","","Thu"
752,"Female","1994-08-05 00:00:00","30.0","Standard","3.0","","08:05:00","09:06:00","61.0",1,1,"","Jeffrey","","","Tue"
753,"Female","1995-10-30 00:00:00","28.0","Premium","3.0","","10:11:00","12:26:00","135.0",1,"",1,"","","berry_boost","Fri"
753,"Female","1995-10-30 00:00:00","28.0","Premium","3.0","","10:11:00","12:26:00","135.0",1,"",1,"","","orange","Mon"
753,"Female","1995-10-30 00:00:00","28.0","Premium","3.0","","10:11:00","12:26:00","135.0",1,"",1,"","","","Thu"
754,"Female","1990-12-09 00:00:00","33.0","Standard","3.0","","15:13:00","16:46:00","93.0","",1,1,"Chantal","","","Fri"
754,"Female","1990-12-09 00:00:00","33.0","Standard","3.0","","15:13:00","16:46:00","93.0","",1,1,"Chantal","","","Sat"
754,"Female","1990-12-09 00:00:00","33.0","Standard","3.0","","15:13:00","16:46:00","93.0","",1,1,"Chantal","","","Sun"
755,"Female","2008-05-08 00:00:00","16.0","Standard","3.0","","18:39:00","20:54:00","135.0","","","","","","","Sat"
755,"Female","2008-05-08 00:00:00","16.0","Standard","3.0","","18:39:00","20:54:00","135.0","","","","","","","Tue"
755,"Female","2008-05-08 00:00:00","16.0","Standard","3.0","","18:39:00","20:54:00","135.0","","","","","","","Wed"
756,"Male","1983-05-09 00:00:00","41.0","Premium","1.0",1,"19:23:00","20:27:00","64.0","","","","","BodyBalance","","Wed"
757,"Male","2003-12-30 00:00:00","20.0","Premium","1.0","","11:23:00","14:01:00","158.0",1,"",1,"","","coconut_pineapple","Sun"
758,"Female","1997-11-05 00:00:00","26.0","Standard","5.0","","15:16:00","17:20:00","124.0","",1,"","Jeffrey","","","Sat"
758,"Female","1997-11-05 00:00:00","26.0","Standard","5.0","","15:16:00","17:20:00","124.0","",1,"","Jeffrey","","","Sun"
758,"Female","1997-11-05 00:00:00","26.0","Standard","5.0","","15:16:00","17:20:00","124.0","",1,"","Jeffrey","","","Thu"
758,"Female","1997-11-05 00:00:00","26.0","Standard","5.0","","15:16:00","17:20:00","124.0","",1,"","Jeffrey","","","Tue"
758,"Female","1997-11-05 00:00:00","26.0","Standard","5.0","","15:16:00","17:20:00","124.0","",1,"","Jeffrey","","","Wed"
759,"Male","2005-08-10 00:00:00","19.0","Standard","3.0",1,"13:19:00","14:44:00","85.0",1,"","","","Kickboxen","lemon","Sat"
759,"Male","2005-08-10 00:00:00","19.0","Standard","3.0",1,"13:19:00","14:44:00","85.0",1,"","","","Zumba","","Thu"
759,"Male","2005-08-10 00:00:00","19.0","Standard","3.0",1,"13:19:00","14:44:00","85.0",1,"","","","LesMiles","","Tue"
760,"Male","1981-05-15 00:00:00","43.0","Premium","5.0",1,"09:29:00","12:05:00","156.0","",1,1,"Chantal","XCore","","Fri"
760,"Male","1981-05-15 00:00:00","43.0","Premium","5.0",1,"09:29:00","12:05:00","156.0","",1,1,"Chantal","Spinning","","Mon"
760,"Male","1981-05-15 00:00:00","43.0","Premium","5.0",1,"09:29:00","12:05:00","156.0","",1,1,"Chantal","BodyPump","","Sat"
760,"Male","1981-05-15 00:00:00","43.0","Premium","5.0",1,"09:29:00","12:05:00","156.0","",1,1,"Chantal","","","Thu"
760,"Male","1981-05-15 00:00:00","43.0","Premium","5.0",1,"09:29:00","12:05:00","156.0","",1,1,"Chantal","","","Wed"
761,"Male","1983-08-20 00:00:00","41.0","Standard","1.0",1,"13:41:00","16:17:00","156.0",1,1,"","Mike","Yoga","passion_fruit","Sun"
762,"Female","2001-12-23 00:00:00","22.0","Standard","2.0",1,"12:13:00","14:08:00","115.0",1,"","","","LesMiles","berry_boost","Mon"
762,"Female","2001-12-23 00:00:00","22.0","Standard","2.0",1,"12:13:00","14:08:00","115.0",1,"","","","","","Wed"
763,"Female","1978-11-22 00:00:00","45.0","Premium","3.0",1,"15:39:00","17:34:00","115.0",1,1,1,"Mike","LesMiles","coconut_pineapple","Fri"
763,"Female","1978-11-22 00:00:00","45.0","Premium","3.0",1,"15:39:00","17:34:00","115.0",1,1,1,"Mike","Kickboxen","orange","Mon"
763,"Female","1978-11-22 00:00:00","45.0","Premium","3.0",1,"15:39:00","17:34:00","115.0",1,1,1,"Mike","","","Wed"
764,"Male","2009-10-22 00:00:00","14.0","Premium","5.0",1,"08:10:00","10:28:00","138.0",1,"","","","XCore","berry_boost","Fri"
764,"Male","2009-10-22 00:00:00","14.0","Premium","5.0",1,"08:10:00","10:28:00","138.0",1,"","","","Kickboxen","coconut_pineapple","Mon"
764,"Male","2009-10-22 00:00:00","14.0","Premium","5.0",1,"08:10:00","10:28:00","138.0",1,"","","","Yoga","","Sat"
764,"Male","2009-10-22 00:00:00","14.0","Premium","5.0",1,"08:10:00","10:28:00","138.0",1,"","","","","","Sun"
764,"Male","2009-10-22 00:00:00","14.0","Premium","5.0",1,"08:10:00","10:28:00","138.0",1,"","","","","","Tue"
765,"Male","1997-11-09 00:00:00","26.0","Standard","1.0","","14:21:00","17:17:00","176.0",1,"","","","","orange","Thu"
766,"Female","1978-03-17 00:00:00","46.0","Premium","1.0",1,"14:44:00","16:58:00","134.0","",1,"","Chantal","Kickboxen","","Thu"
766,"Female","1978-03-17 00:00:00","46.0","Premium","1.0",1,"14:44:00","16:58:00","134.0","",1,"","Chantal","Running","",""
767,"Male","1989-07-13 00:00:00","35.0","Premium","5.0","","13:07:00","14:57:00","110.0",1,1,"","Chantal","","coconut_pineapple","Sat"
767,"Male","1989-07-13 00:00:00","35.0","Premium","5.0","","13:07:00","14:57:00","110.0",1,1,"","Chantal","","berry_boost","Sun"
767,"Male","1989-07-13 00:00:00","35.0","Premium","5.0","","13:07:00","14:57:00","110.0",1,1,"","Chantal","","","Thu"
767,"Male","1989-07-13 00:00:00","35.0","Premium","5.0","","13:07:00","14:57:00","110.0",1,1,"","Chantal","","","Tue"
767,"Male","1989-07-13 00:00:00","35.0","Premium","5.0","","13:07:00","14:57:00","110.0",1,1,"","Chantal","","","Wed"
768,"Male","2005-12-03 00:00:00","18.0","Standard","2.0","","14:16:00","16:57:00","161.0",1,1,"","Jeffrey","","orange","Sun"
768,"Male","2005-12-03 00:00:00","18.0","Standard","2.0","","14:16:00","16:57:00","161.0",1,1,"","Jeffrey","","coconut_pineapple","Wed"
769,"Female","1995-07-31 00:00:00","29.0","Standard","4.0",1,"13:25:00","16:19:00","174.0",1,"",1,"","HIT","lemon","Fri"
769,"Female","1995-07-31 00:00:00","29.0","Standard","4.0",1,"13:25:00","16:19:00","174.0",1,"",1,"","LesMiles","","Sun"
769,"Female","1995-07-31 00:00:00","29.0","Standard","4.0",1,"13:25:00","16:19:00","174.0",1,"",1,"","","","Thu"
769,"Female","1995-07-31 00:00:00","29.0","Standard","4.0",1,"13:25:00","16:19:00","174.0",1,"",1,"","","","Wed"
770,"Male","1997-09-01 00:00:00","27.0","Premium","2.0","","17:22:00","18:50:00","88.0",1,1,"","Chantal","","coconut_pineapple","Fri"
770,"Male","1997-09-01 00:00:00","27.0","Premium","2.0","","17:22:00","18:50:00","88.0",1,1,"","Chantal","","orange","Sun"
771,"Female","1988-06-27 00:00:00","36.0","Premium","1.0","","20:00:00","21:49:00","109.0","",1,1,"Mike","","","Wed"
772,"Female","1995-01-30 00:00:00","29.0","Standard","2.0","","20:52:00","22:40:00","108.0","",1,"","Chantal","","","Fri"
772,"Female","1995-01-30 00:00:00","29.0","Standard","2.0","","20:52:00","22:40:00","108.0","",1,"","Chantal","","","Tue"
773,"Male","1988-06-26 00:00:00","36.0","Standard","3.0",1,"18:25:00","20:10:00","105.0",1,1,"","Chantal","Spinning","passion_fruit","Fri"
773,"Male","1988-06-26 00:00:00","36.0","Standard","3.0",1,"18:25:00","20:10:00","105.0",1,1,"","Chantal","","","Sun"
773,"Male","1988-06-26 00:00:00","36.0","Standard","3.0",1,"18:25:00","20:10:00","105.0",1,1,"","Chantal","","","Wed"
774,"Male","1988-04-18 00:00:00","36.0","Premium","4.0","","12:32:00","13:02:00","30.0","","","","","","","Mon"
774,"Male","1988-04-18 00:00:00","36.0","Premium","4.0","","12:32:00","13:02:00","30.0","","","","","","","Sun"
774,"Male","1988-04-18 00:00:00","36.0","Premium","4.0","","12:32:00","13:02:00","30.0","","","","","","","Thu"
774,"Male","1988-04-18 00:00:00","36.0","Premium","4.0","","12:32:00","13:02:00","30.0","","","","","","","Wed"
775,"Female","2012-03-09 00:00:00","12.0","Premium","5.0",1,"09:35:00","11:45:00","130.0",1,"","","","LesMiles","black_currant","Fri"
775,"Female","2012-03-09 00:00:00","12.0","Premium","5.0",1,"09:35:00","11:45:00","130.0",1,"","","","","","Mon"
775,"Female","2012-03-09 00:00:00","12.0","Premium","5.0",1,"09:35:00","11:45:00","130.0",1,"","","","","","Sun"
775,"Female","2012-03-09 00:00:00","12.0","Premium","5.0",1,"09:35:00","11:45:00","130.0",1,"","","","","","Thu"
775,"Female","2012-03-09 00:00:00","12.0","Premium","5.0",1,"09:35:00","11:45:00","130.0",1,"","","","","","Tue"
776,"Male","1990-07-20 00:00:00","34.0","Premium","2.0","","18:44:00","19:47:00","63.0",1,"",1,"","","coconut_pineapple","Mon"
776,"Male","1990-07-20 00:00:00","34.0","Premium","2.0","","18:44:00","19:47:00","63.0",1,"",1,"","","","Sat"
777,"Female","1980-04-18 00:00:00","44.0","Premium","2.0","","14:58:00","17:38:00","160.0",1,1,1,"Hanna","","lemon","Mon"
777,"Female","1980-04-18 00:00:00","44.0","Premium","2.0","","14:58:00","17:38:00","160.0",1,1,1,"Hanna","","orange","Sun"
778,"Male","1978-05-27 00:00:00","46.0","Premium","3.0",1,"20:17:00","21:11:00","54.0","","",1,"","Pilates","","Mon"
778,"Male","1978-05-27 00:00:00","46.0","Premium","3.0",1,"20:17:00","21:11:00","54.0","","",1,"","","","Thu"
778,"Male","1978-05-27 00:00:00","46.0","Premium","3.0",1,"20:17:00","21:11:00","54.0","","",1,"","","","Tue"
779,"Female","1987-09-14 00:00:00","37.0","Standard","1.0",1,"08:37:00","10:12:00","95.0",1,1,"","Mike","HIT","orange","Sat"
779,"Female","1987-09-14 00:00:00","37.0","Standard","1.0",1,"08:37:00","10:12:00","95.0",1,1,"","Mike","","passion_fruit",""
780,"Female","2000-01-21 00:00:00","24.0","Premium","3.0","","13:20:00","14:54:00","94.0","","",1,"","","","Mon"
780,"Female","2000-01-21 00:00:00","24.0","Premium","3.0","","13:20:00","14:54:00","94.0","","",1,"","","","Sat"
780,"Female","2000-01-21 00:00:00","24.0","Premium","3.0","","13:20:00","14:54:00","94.0","","",1,"","","","Sun"
781,"Male","1978-02-28 00:00:00","46.0","Premium","4.0",1,"16:32:00","18:14:00","102.0",1,1,1,"Hanna","Pilates","lemon","Mon"
781,"Male","1978-02-28 00:00:00","46.0","Premium","4.0",1,"16:32:00","18:14:00","102.0",1,1,1,"Hanna","LesMiles","orange","Sat"
781,"Male","1978-02-28 00:00:00","46.0","Premium","4.0",1,"16:32:00","18:14:00","102.0",1,1,1,"Hanna","","","Thu"
781,"Male","1978-02-28 00:00:00","46.0","Premium","4.0",1,"16:32:00","18:14:00","102.0",1,1,1,"Hanna","","","Wed"
782,"Female","2004-01-12 00:00:00","20.0","Premium","2.0","","14:03:00","16:48:00","165.0",1,1,1,"Hanna","","orange","Sun"
782,"Female","2004-01-12 00:00:00","20.0","Premium","2.0","","14:03:00","16:48:00","165.0",1,1,1,"Hanna","","","Tue"
783,"Male","1991-12-16 00:00:00","32.0","Standard","3.0",1,"12:16:00","13:03:00","47.0","",1,"","Mike","XCore","","Fri"
783,"Male","1991-12-16 00:00:00","32.0","Standard","3.0",1,"12:16:00","13:03:00","47.0","",1,"","Mike","Spinning","","Sun"
783,"Male","1991-12-16 00:00:00","32.0","Standard","3.0",1,"12:16:00","13:03:00","47.0","",1,"","Mike","","","Tue"
784,"Female","1997-11-22 00:00:00","26.0","Standard","3.0","","09:38:00","10:45:00","67.0","",1,1,"Hanna","","","Thu"
784,"Female","1997-11-22 00:00:00","26.0","Standard","3.0","","09:38:00","10:45:00","67.0","",1,1,"Hanna","","","Tue"
784,"Female","1997-11-22 00:00:00","26.0","Standard","3.0","","09:38:00","10:45:00","67.0","",1,1,"Hanna","","","Wed"
785,"Female","1985-10-16 00:00:00","38.0","Standard","1.0",1,"18:29:00","20:58:00","149.0","","",1,"","BodyPump","","Fri"
786,"Female","1979-09-19 00:00:00","45.0","Premium","4.0","","19:32:00","20:18:00","46.0",1,"","","","","orange","Fri"
786,"Female","1979-09-19 00:00:00","45.0","Premium","4.0","","19:32:00","20:18:00","46.0",1,"","","","","coconut_pineapple","Thu"
786,"Female","1979-09-19 00:00:00","45.0","Premium","4.0","","19:32:00","20:18:00","46.0",1,"","","","","","Tue"
786,"Female","1979-09-19 00:00:00","45.0","Premium","4.0","","19:32:00","20:18:00","46.0",1,"","","","","","Wed"
787,"Female","2003-11-17 00:00:00","20.0","Standard","1.0","","11:35:00","13:30:00","115.0","","",1,"","","","Fri"
788,"Male","1976-04-13 00:00:00","48.0","Standard","3.0","","19:44:00","20:51:00","67.0",1,"","","","","coconut_pineapple","Mon"
788,"Male","1976-04-13 00:00:00","48.0","Standard","3.0","","19:44:00","20:51:00","67.0",1,"","","","","","Sat"
788,"Male","1976-04-13 00:00:00","48.0","Standard","3.0","","19:44:00","20:51:00","67.0",1,"","","","","","Tue"
789,"Female","1982-11-16 00:00:00","41.0","Premium","4.0","","17:08:00","18:16:00","68.0",1,1,"","Jeffrey","","coconut_pineapple","Fri"
789,"Female","1982-11-16 00:00:00","41.0","Premium","4.0","","17:08:00","18:16:00","68.0",1,1,"","Jeffrey","","black_currant","Mon"
789,"Female","1982-11-16 00:00:00","41.0","Premium","4.0","","17:08:00","18:16:00","68.0",1,1,"","Jeffrey","","","Thu"
789,"Female","1982-11-16 00:00:00","41.0","Premium","4.0","","17:08:00","18:16:00","68.0",1,1,"","Jeffrey","","","Wed"
790,"Male","1999-12-27 00:00:00","24.0","Standard","2.0","","13:22:00","14:37:00","75.0",1,1,"","Jeffrey","","berry_boost","Sun"
790,"Male","1999-12-27 00:00:00","24.0","Standard","2.0","","13:22:00","14:37:00","75.0",1,1,"","Jeffrey","","black_currant","Thu"
791,"Female","1977-06-26 00:00:00","47.0","Standard","3.0","","16:49:00","19:46:00","177.0",1,"","","","","berry_boost","Sat"
791,"Female","1977-06-26 00:00:00","47.0","Standard","3.0","","16:49:00","19:46:00","177.0",1,"","","","","orange","Thu"
791,"Female","1977-06-26 00:00:00","47.0","Standard","3.0","","16:49:00","19:46:00","177.0",1,"","","","","","Tue"
792,"Female","1982-05-14 00:00:00","42.0","Premium","3.0",1,"11:44:00","13:19:00","95.0","",1,1,"Chantal","HIT","","Mon"
792,"Female","1982-05-14 00:00:00","42.0","Premium","3.0",1,"11:44:00","13:19:00","95.0","",1,1,"Chantal","Spinning","","Sun"
792,"Female","1982-05-14 00:00:00","42.0","Premium","3.0",1,"11:44:00","13:19:00","95.0","",1,1,"Chantal","","","Thu"
793,"Male","1990-10-16 00:00:00","33.0","Standard","1.0",1,"16:06:00","17:02:00","56.0","","","","","Running","","Fri"
793,"Male","1990-10-16 00:00:00","33.0","Standard","1.0",1,"16:06:00","17:02:00","56.0","","","","","Pilates","",""
793,"Male","1990-10-16 00:00:00","33.0","Standard","1.0",1,"16:06:00","17:02:00","56.0","","","","","XCore","",""
794,"Female","2000-04-19 00:00:00","24.0","Standard","4.0","","17:17:00","20:05:00","168.0",1,"","","","","black_currant","Mon"
